       19	2023-01-24 06:56:36	1	0	1	0
        3	2023-01-24 07:14:02	1	0	1	0
       15	2023-01-24 07:20:30	1	0	1	0
       22	2023-01-24 12:01:36	1	0	1	0
       17	2023-01-24 12:06:56	1	0	1	0
       19	2023-01-24 16:01:10	1	1	1	0
       16	2023-01-24 16:04:54	1	1	1	0
       15	2023-01-24 17:13:19	1	1	1	0
       17	2023-01-24 21:04:07	1	1	1	0
       22	2023-01-24 21:04:14	1	1	1	0
       16	2023-01-25 06:55:00	1	0	1	0
       19	2023-01-25 07:03:44	1	0	1	0
       15	2023-01-25 07:24:25	1	0	1	0
       15	2023-01-25 07:24:44	1	0	1	0
       22	2023-01-25 11:42:11	1	0	1	0
       17	2023-01-25 12:07:29	1	0	1	0
       19	2023-01-25 16:02:56	1	1	1	0
       16	2023-01-25 16:06:15	1	1	1	0
       15	2023-01-25 17:45:03	1	1	1	0
       17	2023-01-25 21:11:43	1	1	1	0
       22	2023-01-25 21:11:48	1	1	1	0
       16	2023-01-26 06:58:50	1	0	1	0
       19	2023-01-26 07:04:57	1	0	1	0
        3	2023-01-26 07:17:55	1	0	1	0
       22	2023-01-26 11:49:15	1	0	1	0
       17	2023-01-26 12:10:52	1	0	1	0
       19	2023-01-26 16:07:41	1	1	1	0
       16	2023-01-26 16:10:38	1	1	1	0
       17	2023-01-26 21:16:09	1	1	1	0
       22	2023-01-26 21:16:13	1	1	1	0
       16	2023-01-27 06:55:31	1	0	1	0
       19	2023-01-27 07:06:09	1	0	1	0
        3	2023-01-27 07:18:25	1	0	1	0
       22	2023-01-27 11:30:12	1	0	1	0
       17	2023-01-27 11:51:56	1	0	1	0
       19	2023-01-27 16:05:41	1	1	1	0
       16	2023-01-27 16:22:09	1	1	1	0
       16	2023-01-28 07:03:57	1	0	1	0
       19	2023-01-28 07:08:49	1	0	1	0
        3	2023-01-28 07:19:29	1	0	1	0
       19	2023-01-28 21:04:19	1	1	1	0
       16	2023-01-28 21:04:23	1	1	1	0
       17	2023-01-29 06:49:58	1	0	1	0
       22	2023-01-29 07:06:04	1	0	1	0
        3	2023-01-29 07:20:24	1	0	1	0
       17	2023-01-29 21:06:13	1	1	1	0
       22	2023-01-29 21:06:20	1	1	1	0
       17	2023-01-30 06:51:41	1	0	1	0
       19	2023-01-30 07:01:53	1	0	1	0
        3	2023-01-30 07:17:32	1	0	1	0
       16	2023-01-30 11:54:10	1	0	1	0
       22	2023-01-30 11:57:00	1	0	1	0
       17	2023-01-30 16:01:06	1	1	1	0
       19	2023-01-30 16:03:38	1	1	1	0
        3	2023-01-30 17:56:42	1	1	1	0
       16	2023-01-30 21:06:20	1	1	1	0
       22	2023-01-30 21:06:27	1	1	1	0
       17	2023-01-31 06:50:30	1	0	1	0
       19	2023-01-31 06:55:23	1	0	1	0
        3	2023-01-31 07:02:44	1	0	1	0
       22	2023-01-31 11:41:34	1	0	1	0
       16	2023-01-31 11:55:23	1	0	1	0
       19	2023-01-31 16:11:09	1	1	1	0
       17	2023-01-31 16:11:52	1	1	1	0
       22	2023-01-31 21:02:59	1	1	1	0
       16	2023-01-31 21:03:07	1	1	1	0
       17	2023-02-01 06:55:20	1	0	1	0
       19	2023-02-01 07:01:49	1	0	1	0
        3	2023-02-01 07:17:37	1	0	1	0
        3	2023-02-01 07:18:25	1	0	1	0
       22	2023-02-01 11:49:44	1	0	1	0
       16	2023-02-01 11:56:27	1	0	1	0
       17	2023-02-01 16:13:51	1	1	1	0
       19	2023-02-01 16:16:20	1	1	1	0
       16	2023-02-01 21:02:07	1	1	1	0
       22	2023-02-01 21:02:23	1	1	1	0
       17	2023-02-02 06:50:05	1	0	1	0
       19	2023-02-02 07:03:41	1	0	1	0
       22	2023-02-02 11:51:52	1	0	1	0
       16	2023-02-02 11:52:41	1	0	1	0
       17	2023-02-02 16:02:35	1	1	1	0
       19	2023-02-02 16:04:29	1	1	1	0
       22	2023-02-02 21:18:43	1	1	1	0
       16	2023-02-02 21:18:55	1	1	1	0
       16	2023-02-03 06:57:57	1	0	1	0
       19	2023-02-03 07:04:40	1	0	1	0
        3	2023-02-03 07:12:01	1	0	1	0
       22	2023-02-03 11:39:07	1	0	1	0
       17	2023-02-03 11:49:23	1	0	1	0
       16	2023-02-03 16:11:08	1	1	1	0
       19	2023-02-03 16:11:18	1	1	1	0
       22	2023-02-03 21:09:36	1	1	1	0
       17	2023-02-03 21:10:31	1	1	1	0
       17	2023-02-04 06:50:08	1	0	1	0
       22	2023-02-04 06:57:41	1	0	1	0
        3	2023-02-04 07:27:46	1	0	1	0
       22	2023-02-04 21:31:15	1	1	1	0
       17	2023-02-04 21:31:22	1	1	1	0
       16	2023-02-05 06:57:37	1	0	1	0
       19	2023-02-05 07:02:51	1	0	1	0
        3	2023-02-05 07:22:58	1	0	1	0
       19	2023-02-05 21:01:08	1	1	1	0
       16	2023-02-05 21:01:12	1	1	1	0
       16	2023-02-06 06:57:12	1	0	1	0
       22	2023-02-06 07:01:28	1	0	1	0
        3	2023-02-06 07:26:25	1	0	1	0
       19	2023-02-06 12:04:30	1	0	1	0
       17	2023-02-06 12:10:05	1	0	1	0
       16	2023-02-06 16:23:37	1	1	1	0
       22	2023-02-06 16:24:26	1	0	1	0
       19	2023-02-06 21:04:31	1	1	1	0
       17	2023-02-06 21:04:36	1	1	1	0
       16	2023-02-07 06:56:14	1	0	1	0
       22	2023-02-07 06:56:23	1	0	1	0
        3	2023-02-07 07:27:16	1	0	1	0
       19	2023-02-07 11:53:18	1	0	1	0
       17	2023-02-07 12:04:01	1	0	1	0
       22	2023-02-07 16:07:34	1	1	1	0
       16	2023-02-07 16:08:20	1	1	1	0
       19	2023-02-07 21:04:04	1	1	1	0
       17	2023-02-07 21:04:08	1	1	1	0
       16	2023-02-08 06:57:25	1	0	1	0
       22	2023-02-08 06:58:26	1	0	1	0
        3	2023-02-08 07:31:56	1	0	1	0
        3	2023-02-08 07:31:59	1	0	1	0
       19	2023-02-08 12:06:24	1	0	1	0
       17	2023-02-08 12:14:47	1	0	1	0
       16	2023-02-08 16:08:03	1	1	1	0
       22	2023-02-08 16:08:58	1	1	1	0
       17	2023-02-08 21:03:38	1	1	1	0
       19	2023-02-08 21:03:42	1	1	1	0
       16	2023-02-09 06:57:13	1	0	1	0
       22	2023-02-09 06:57:20	1	0	1	0
       17	2023-02-09 11:35:30	1	0	1	0
       19	2023-02-09 11:50:45	1	0	1	0
       16	2023-02-09 16:06:23	1	1	1	0
       22	2023-02-09 16:10:14	1	1	1	0
       19	2023-02-09 21:03:41	1	1	1	0
       17	2023-02-09 21:03:44	1	1	1	0
       16	2023-02-10 06:59:19	1	0	1	0
       22	2023-02-10 07:03:13	1	0	1	0
        3	2023-02-10 07:31:30	1	0	1	0
       17	2023-02-10 10:34:41	1	0	1	0
       16	2023-02-10 10:36:41	1	1	1	0
       19	2023-02-10 11:45:11	1	0	1	0
       22	2023-02-10 16:13:11	1	1	1	0
       17	2023-02-10 21:02:55	1	1	1	0
       19	2023-02-10 21:03:04	1	1	1	0
       17	2023-02-11 06:55:57	1	0	1	0
       19	2023-02-11 07:11:39	1	0	1	0
        3	2023-02-11 07:44:23	1	0	1	0
       17	2023-02-11 21:05:10	1	1	1	0
       19	2023-02-11 21:05:15	1	1	1	0
       16	2023-02-12 07:01:07	1	0	1	0
       22	2023-02-12 07:01:19	1	0	1	0
        3	2023-02-12 07:49:00	1	0	1	0
       16	2023-02-12 21:05:55	1	1	1	0
       22	2023-02-12 21:06:04	1	1	1	0
       17	2023-02-13 06:56:43	1	0	1	0
       19	2023-02-13 06:57:40	1	0	1	0
        3	2023-02-13 07:38:08	1	0	1	0
       22	2023-02-13 11:54:01	1	0	1	0
       16	2023-02-13 11:55:58	1	0	1	0
       17	2023-02-13 16:18:11	1	1	1	0
       19	2023-02-13 16:18:33	1	1	1	0
       22	2023-02-13 21:22:01	1	1	1	0
       16	2023-02-13 21:22:06	1	1	1	0
       17	2023-02-14 06:50:57	1	0	1	0
       19	2023-02-14 06:56:32	1	0	1	0
       22	2023-02-14 11:53:00	1	0	1	0
       16	2023-02-14 11:55:21	1	0	1	0
       17	2023-02-14 16:11:32	1	1	1	0
       19	2023-02-14 16:11:45	1	1	1	0
       16	2023-02-14 21:05:13	1	1	1	0
       22	2023-02-14 21:05:25	1	1	1	0
       17	2023-02-15 06:53:31	1	0	1	0
       19	2023-02-15 06:56:50	1	0	1	0
       22	2023-02-15 11:53:55	1	0	1	0
       16	2023-02-15 11:56:59	1	0	1	0
       19	2023-02-15 16:23:24	1	1	1	0
       17	2023-02-15 16:23:26	1	1	1	0
       22	2023-02-15 21:02:56	1	1	1	0
       16	2023-02-15 21:03:14	1	1	1	0
       17	2023-02-16 06:51:16	1	0	1	0
       19	2023-02-16 06:54:43	1	0	1	0
       22	2023-02-16 11:55:37	1	0	1	0
       16	2023-02-16 11:55:55	1	0	1	0
       17	2023-02-16 16:10:28	1	1	1	0
       19	2023-02-16 16:10:39	1	1	1	0
       22	2023-02-16 21:01:09	1	1	1	0
       16	2023-02-16 21:01:17	1	1	1	0
       17	2023-02-17 06:53:32	1	0	1	0
       19	2023-02-17 06:56:38	1	0	1	0
       22	2023-02-17 11:30:17	1	0	1	0
       16	2023-02-17 11:46:55	1	0	1	0
       17	2023-02-17 16:01:41	1	1	1	0
       19	2023-02-17 16:02:06	1	1	1	0
       22	2023-02-17 21:03:04	1	1	1	0
       16	2023-02-17 21:03:08	1	1	1	0
       17	2023-02-18 06:46:05	1	0	1	0
        3	2023-02-18 07:15:05	1	0	1	0
       22	2023-02-18 07:46:21	1	0	1	0
       17	2023-02-18 21:24:57	1	1	1	0
       22	2023-02-18 21:25:01	1	1	1	0
       16	2023-02-19 06:53:02	1	0	1	0
       19	2023-02-19 06:56:04	1	0	1	0
       16	2023-02-19 21:01:37	1	1	1	0
       19	2023-02-19 21:01:45	1	1	1	0
       16	2023-02-20 06:56:14	1	0	1	0
       22	2023-02-20 06:57:35	1	0	1	0
       19	2023-02-20 11:42:44	1	0	1	0
       17	2023-02-20 12:00:30	1	0	1	0
       16	2023-02-20 16:40:19	1	1	1	0
       22	2023-02-20 17:36:57	1	1	1	0
       17	2023-02-20 21:09:47	1	1	1	0
       19	2023-02-20 21:09:52	1	1	1	0
       16	2023-02-21 06:56:00	1	0	1	0
       22	2023-02-21 07:02:30	1	0	1	0
       19	2023-02-21 11:48:58	1	0	1	0
       17	2023-02-21 12:00:52	1	0	1	0
       22	2023-02-21 16:14:12	1	1	1	0
       16	2023-02-21 16:15:10	1	1	1	0
       17	2023-02-21 21:03:21	1	1	1	0
       19	2023-02-21 21:03:24	1	1	1	0
       16	2023-02-22 06:57:52	1	0	1	0
       22	2023-02-22 07:02:46	1	0	1	0
       19	2023-02-22 11:50:04	1	0	1	0
       22	2023-02-22 16:02:58	1	1	1	0
       16	2023-02-22 16:03:07	1	1	1	0
       17	2023-02-22 21:16:00	1	1	1	0
       19	2023-02-22 21:16:02	1	1	1	0
       16	2023-02-23 06:56:23	1	0	1	0
       22	2023-02-23 06:56:49	1	0	1	0
       19	2023-02-23 11:53:52	1	0	1	0
       17	2023-02-23 12:01:25	1	0	1	0
       16	2023-02-23 16:09:31	1	1	1	0
       22	2023-02-23 16:09:40	1	1	1	0
       19	2023-02-23 21:06:04	1	1	1	0
       17	2023-02-23 21:06:12	1	1	1	0
       16	2023-02-24 06:57:57	1	0	1	0
       22	2023-02-24 07:02:28	1	0	1	0
       19	2023-02-24 11:54:18	1	0	1	0
       17	2023-02-24 11:57:41	1	0	1	0
       22	2023-02-24 16:08:32	1	1	1	0
       16	2023-02-24 16:08:48	1	1	1	0
       17	2023-02-24 21:36:42	1	1	1	0
       19	2023-02-24 21:41:18	1	1	1	0
       17	2023-02-25 06:57:31	1	0	1	0
       19	2023-02-25 06:59:47	1	0	1	0
       17	2023-02-25 21:05:07	1	1	1	0
       19	2023-02-25 21:05:15	1	1	1	0
       16	2023-02-26 06:57:07	1	0	1	0
       22	2023-02-26 06:57:19	1	0	1	0
       16	2023-02-26 21:48:01	1	1	1	0
       22	2023-02-26 21:48:12	1	1	1	0
       17	2023-02-26 21:48:15	1	1	1	0
       17	2023-02-27 06:57:00	1	0	1	0
       19	2023-02-27 06:57:45	1	0	1	0
       22	2023-02-27 11:35:20	1	0	1	0
       16	2023-02-27 11:53:58	1	0	1	0
       17	2023-02-27 16:02:44	1	1	1	0
       19	2023-02-27 16:03:38	1	1	1	0
       16	2023-02-27 21:25:19	1	1	1	0
       22	2023-02-27 21:25:26	1	1	1	0
       17	2023-02-28 06:41:12	1	0	1	0
       19	2023-02-28 06:56:13	1	0	1	0
       22	2023-02-28 11:53:49	1	0	1	0
       16	2023-02-28 11:59:11	1	0	1	0
       17	2023-02-28 16:04:35	1	1	1	0
       19	2023-02-28 16:05:00	1	1	1	0
       16	2023-02-28 21:04:55	1	1	1	0
       22	2023-02-28 21:05:02	1	1	1	0
       17	2023-03-01 06:46:19	1	0	1	0
       19	2023-03-01 06:57:31	1	0	1	0
       16	2023-03-01 11:53:52	1	0	1	0
       22	2023-03-01 12:02:13	1	0	1	0
       17	2023-03-01 16:04:13	1	1	1	0
       19	2023-03-01 16:04:20	1	1	1	0
       22	2023-03-01 21:05:14	1	1	1	0
       16	2023-03-01 21:05:22	1	1	1	0
       17	2023-03-02 06:42:07	1	0	1	0
       17	2023-03-02 06:45:08	1	0	1	0
       19	2023-03-02 06:55:15	1	0	1	0
       16	2023-03-02 11:56:42	1	0	1	0
       22	2023-03-02 12:01:05	1	0	1	0
       19	2023-03-02 16:04:41	1	1	1	0
       17	2023-03-02 16:04:57	1	1	1	0
       22	2023-03-02 21:02:25	1	1	1	0
       16	2023-03-02 21:02:29	1	1	1	0
       17	2023-03-03 06:55:13	1	0	1	0
       19	2023-03-03 06:59:51	1	0	1	0
       22	2023-03-03 11:38:02	1	0	1	0
       16	2023-03-03 11:52:51	1	0	1	0
       19	2023-03-03 16:05:40	1	1	1	0
       17	2023-03-03 16:07:35	1	1	1	0
       16	2023-03-03 21:02:09	1	1	1	0
       22	2023-03-03 21:02:17	1	1	1	0
       16	2023-03-04 06:55:03	1	0	1	0
       22	2023-03-04 06:55:19	1	0	1	0
       22	2023-03-04 21:04:21	1	1	1	0
       16	2023-03-04 21:04:24	1	1	1	0
       17	2023-03-05 06:34:29	1	0	1	0
       19	2023-03-05 07:02:26	1	0	1	0
       17	2023-03-05 21:02:14	1	1	1	0
       19	2023-03-05 21:02:18	1	1	1	0
       17	2023-03-06 06:41:17	1	0	1	0
       22	2023-03-06 06:57:31	1	0	1	0
       16	2023-03-06 11:54:05	1	0	1	0
       19	2023-03-06 11:54:37	1	0	1	0
       17	2023-03-06 16:01:17	1	1	1	0
       22	2023-03-06 16:06:12	1	1	1	0
       17	2023-03-06 16:10:51	1	1	1	0
       19	2023-03-06 21:05:07	1	1	1	0
       16	2023-03-06 21:05:26	1	1	1	0
       17	2023-03-07 06:36:33	1	0	1	0
       22	2023-03-07 06:53:12	1	0	1	0
       19	2023-03-07 11:54:21	1	0	1	0
       16	2023-03-07 11:55:08	1	0	1	0
       22	2023-03-07 16:26:36	1	1	1	0
       17	2023-03-07 16:41:36	1	1	1	0
       16	2023-03-07 21:02:17	1	1	1	0
       19	2023-03-07 21:02:27	1	1	1	0
       17	2023-03-08 06:40:11	1	0	1	0
       22	2023-03-08 06:57:38	1	0	1	0
       19	2023-03-08 11:57:00	1	0	1	0
       16	2023-03-08 11:57:38	1	0	1	0
       22	2023-03-08 16:08:53	1	1	1	0
       17	2023-03-08 16:09:49	1	1	1	0
       19	2023-03-08 21:08:08	1	1	1	0
       16	2023-03-08 21:08:22	1	1	1	0
       17	2023-03-09 06:36:54	1	0	1	0
       22	2023-03-09 06:52:46	1	0	1	0
       19	2023-03-09 11:49:13	1	0	1	0
       16	2023-03-09 11:55:51	1	0	1	0
       17	2023-03-09 16:07:33	1	1	1	0
       22	2023-03-09 16:07:44	1	1	1	0
       16	2023-03-09 21:03:18	1	1	1	0
       19	2023-03-09 21:03:25	1	1	1	0
       17	2023-03-10 06:37:19	1	0	1	0
       22	2023-03-10 06:52:01	1	0	1	0
       16	2023-03-10 11:56:02	1	0	1	0
       19	2023-03-10 12:00:10	1	0	1	0
       17	2023-03-10 16:04:29	1	1	1	0
       22	2023-03-10 16:06:09	1	1	1	0
       19	2023-03-10 21:06:47	1	1	1	0
       16	2023-03-10 21:06:54	1	1	1	0
       16	2023-03-11 06:54:11	1	0	1	0
       19	2023-03-11 06:55:29	1	0	1	0
       19	2023-03-11 21:15:54	1	1	1	0
       16	2023-03-11 21:15:58	1	1	1	0
       17	2023-03-12 06:48:09	1	0	1	0
       22	2023-03-12 06:48:44	1	0	1	0
       17	2023-03-12 21:06:06	1	1	1	0
       22	2023-03-12 21:06:14	1	1	1	0
       19	2023-03-13 06:59:18	1	0	1	0
       16	2023-03-13 06:59:24	1	0	1	0
       22	2023-03-13 11:38:27	1	0	1	0
       17	2023-03-13 12:10:34	1	0	1	0
       19	2023-03-13 16:22:04	1	1	1	0
       16	2023-03-13 16:30:00	1	1	1	0
       22	2023-03-13 21:11:52	1	1	1	0
       17	2023-03-13 21:11:59	1	1	1	0
       16	2023-03-14 06:58:22	1	0	1	0
       22	2023-03-14 06:58:42	1	0	1	0
       19	2023-03-14 11:45:04	1	0	1	0
       17	2023-03-14 12:05:46	1	0	1	0
       22	2023-03-14 16:13:30	1	1	1	0
       16	2023-03-14 16:14:06	1	1	1	0
       17	2023-03-14 21:07:17	1	1	1	0
       19	2023-03-14 21:07:24	1	1	1	0
       16	2023-03-15 06:54:52	1	0	1	0
       19	2023-03-15 06:57:37	1	0	1	0
       22	2023-03-15 11:41:26	1	0	1	0
       17	2023-03-15 11:57:34	1	0	1	0
       16	2023-03-15 16:05:16	1	1	1	0
       19	2023-03-15 16:05:36	1	1	1	0
       17	2023-03-15 21:02:34	1	1	1	0
       22	2023-03-15 21:02:44	1	1	1	0
       16	2023-03-16 06:57:15	1	0	1	0
       19	2023-03-16 06:57:20	1	0	1	0
       22	2023-03-16 11:38:58	1	0	1	0
       17	2023-03-16 11:59:15	1	0	1	0
       19	2023-03-16 16:12:10	1	1	1	0
       16	2023-03-16 16:12:36	1	1	1	0
       17	2023-03-16 21:06:32	1	1	1	0
       22	2023-03-16 21:06:38	1	1	1	0
       19	2023-03-17 06:57:15	1	0	1	0
       16	2023-03-17 06:57:21	1	0	1	0
       22	2023-03-17 11:27:29	1	0	1	0
       17	2023-03-17 11:57:56	1	0	1	0
       19	2023-03-17 16:17:45	1	1	1	0
       16	2023-03-17 16:19:05	1	1	1	0
       22	2023-03-17 21:30:15	1	1	1	0
       17	2023-03-17 21:30:51	1	1	1	0
       17	2023-03-18 06:43:01	1	0	1	0
       22	2023-03-18 06:51:13	1	0	1	0
       22	2023-03-18 21:18:50	1	1	1	0
       17	2023-03-18 21:18:54	1	1	1	0
       16	2023-03-19 06:56:49	1	0	1	0
       19	2023-03-19 06:58:00	1	0	1	0
       19	2023-03-19 21:04:40	1	1	1	0
       16	2023-03-19 21:04:46	1	1	1	0
       17	2023-03-20 06:43:46	1	0	1	0
       22	2023-03-20 06:49:15	1	0	1	0
       19	2023-03-20 11:51:25	1	0	1	0
